,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,param_random_state,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
324,5.129374027252197,0.0,0.0022020339965820312,0.0,0.1,"(32,)",100,0,"{'alpha': 0.1, 'hidden_layer_sizes': (32,), 'max_iter': 100, 'random_state': 0}",0.5816666666666667,0.5816666666666667,0.0,535,0.7489583333333334,0.7489583333333334,0.0
228,2.8894400596618652,0.0,0.003555774688720703,0.0,0.01,"(32,)",100,0,"{'alpha': 0.01, 'hidden_layer_sizes': (32,), 'max_iter': 100, 'random_state': 0}",0.58,0.58,0.0,539,0.5847916666666667,0.5847916666666667,0.0
232,5.5588531494140625,0.0,0.002835988998413086,0.0,0.01,"(32,)",1000,0,"{'alpha': 0.01, 'hidden_layer_sizes': (32,), 'max_iter': 1000, 'random_state': 0}",0.58,0.58,0.0,539,0.5847916666666667,0.5847916666666667,0.0
140,5.10051417350769,0.0,0.006761789321899414,0.0,0.001,"(32,)",10000,0,"{'alpha': 0.001, 'hidden_layer_sizes': (32,), 'max_iter': 10000, 'random_state': 0}",0.58,0.58,0.0,539,0.7404166666666666,0.7404166666666666,0.0
236,3.022852897644043,0.0,0.004530906677246094,0.0,0.01,"(32,)",10000,0,"{'alpha': 0.01, 'hidden_layer_sizes': (32,), 'max_iter': 10000, 'random_state': 0}",0.58,0.58,0.0,539,0.5847916666666667,0.5847916666666667,0.0
136,6.275789022445679,0.0,0.002975940704345703,0.0,0.001,"(32,)",1000,0,"{'alpha': 0.001, 'hidden_layer_sizes': (32,), 'max_iter': 1000, 'random_state': 0}",0.58,0.58,0.0,539,0.7404166666666666,0.7404166666666666,0.0
132,4.467875003814697,0.0,0.02617502212524414,0.0,0.001,"(32,)",100,0,"{'alpha': 0.001, 'hidden_layer_sizes': (32,), 'max_iter': 100, 'random_state': 0}",0.58,0.58,0.0,539,0.7404166666666666,0.7404166666666666,0.0
40,6.840731143951416,0.0,0.006463050842285156,0.0,0.0001,"(32,)",1000,0,"{'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'max_iter': 1000, 'random_state': 0}",0.5766666666666667,0.5766666666666667,0.0,545,0.7356250000000001,0.7356250000000001,0.0
44,7.928094148635864,0.0,0.0048258304595947266,0.0,0.0001,"(32,)",10000,0,"{'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'max_iter': 10000, 'random_state': 0}",0.5766666666666667,0.5766666666666667,0.0,545,0.7356250000000001,0.7356250000000001,0.0
36,7.193402051925659,0.0,0.005410194396972656,0.0,0.0001,"(32,)",100,0,"{'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'max_iter': 100, 'random_state': 0}",0.5766666666666667,0.5766666666666667,0.0,545,0.7356250000000001,0.7356250000000001,0.0
852,19.644089937210083,0.0,0.010456085205078125,0.0,10000.0,"(256,)",100,0,"{'alpha': 10000.0, 'hidden_layer_sizes': (256,), 'max_iter': 100, 'random_state': 0}",0.5750000000000001,0.5750000000000001,0.0,548,0.8977083333333334,0.8977083333333334,0.0
160,1.3222689628601074,0.0,0.0037751197814941406,0.0,0.001,"(128,)",10,0,"{'alpha': 0.001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8716666666666667,0.8716666666666667,0.0
212,5.691395998001099,0.0,0.0020720958709716797,0.0,0.01,"(16,)",100,0,"{'alpha': 0.01, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.5916666666666667,0.5916666666666667,0.0
64,1.584108591079712,0.0,0.0071222782135009766,0.0,0.0001,"(128,)",10,0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8716666666666667,0.8716666666666667,0.0
67,1.2193269729614258,0.0,0.03641819953918457,0.0,0.0001,"(128,)",10,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
216,5.556692123413086,0.0,0.007277965545654297,0.0,0.01,"(16,)",1000,0,"{'alpha': 0.01, 'hidden_layer_sizes': (16,), 'max_iter': 1000, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.5916666666666667,0.5916666666666667,0.0
739,0.7836077213287354,0.0,0.004945278167724609,0.0,1000.0,"(128,)",10,3,"{'alpha': 1000.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8852083333333333,0.8852083333333333,0.0
448,1.2503678798675537,0.0,0.00543212890625,0.0,1.0,"(128,)",10,0,"{'alpha': 1.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8699999999999998,0.8699999999999998,0.0
451,1.1017100811004639,0.0,0.011718988418579102,0.0,1.0,"(128,)",10,3,"{'alpha': 1.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
643,0.884876012802124,0.0,0.005089998245239258,0.0,100.0,"(128,)",10,3,"{'alpha': 100.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
256,1.4896271228790283,0.0,0.018095970153808594,0.0,0.01,"(128,)",10,0,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8716666666666667,0.8716666666666667,0.0
544,1.174663782119751,0.0,0.007833242416381836,0.0,10.0,"(128,)",10,0,"{'alpha': 10.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8699999999999998,0.8699999999999998,0.0
547,0.9999032020568848,0.0,0.010046958923339844,0.0,10.0,"(128,)",10,3,"{'alpha': 10.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
259,1.8946430683135986,0.0,0.0042231082916259766,0.0,0.01,"(128,)",10,3,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
163,0.861940860748291,0.0,0.0071332454681396484,0.0,0.001,"(128,)",10,3,"{'alpha': 0.001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
220,7.087836742401123,0.0,0.003286123275756836,0.0,0.01,"(16,)",10000,0,"{'alpha': 0.01, 'hidden_layer_sizes': (16,), 'max_iter': 10000, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.5916666666666667,0.5916666666666667,0.0
352,1.4589850902557373,0.0,0.005525827407836914,0.0,0.1,"(128,)",10,0,"{'alpha': 0.1, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5733333333333334,0.5733333333333334,0.0,549,0.8716666666666667,0.8716666666666667,0.0
355,1.0095200538635254,0.0,0.007275104522705078,0.0,0.1,"(128,)",10,3,"{'alpha': 0.1, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5733333333333334,0.5733333333333334,0.0,549,0.8850000000000001,0.8850000000000001,0.0
817,0.5691330432891846,0.0,0.005218029022216797,0.0,10000.0,"(64,)",10,1,"{'alpha': 10000.0, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5716666666666667,0.5716666666666667,0.0,566,0.8875000000000001,0.8875000000000001,0.0
640,1.0676231384277344,0.0,0.009765863418579102,0.0,100.0,"(128,)",10,0,"{'alpha': 100.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5716666666666667,0.5716666666666667,0.0,566,0.8695833333333333,0.8695833333333333,0.0
13,21.097589015960693,0.0,0.007543087005615234,0.0,0.0001,"(8,)",10000,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 10000, 'random_state': 1}",0.5650000000000001,0.5650000000000001,0.0,568,0.5954166666666667,0.5954166666666667,0.0
9,19.479376316070557,0.0,0.0018439292907714844,0.0,0.0001,"(8,)",1000,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 1000, 'random_state': 1}",0.5650000000000001,0.5650000000000001,0.0,568,0.5954166666666667,0.5954166666666667,0.0
790,2.229478359222412,0.0,0.004723787307739258,0.0,10000.0,"(16,)",100,2,"{'alpha': 10000.0, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 2}",0.5633333333333334,0.5633333333333334,0.0,570,0.5860416666666667,0.5860416666666667,0.0
835,1.179131031036377,0.0,0.005815982818603516,0.0,10000.0,"(128,)",10,3,"{'alpha': 10000.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 3}",0.5633333333333334,0.5633333333333334,0.0,570,0.8897916666666666,0.8897916666666666,0.0
721,0.5703220367431641,0.0,0.007877111434936523,0.0,1000.0,"(64,)",10,1,"{'alpha': 1000.0, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8929166666666667,0.8929166666666667,0.0
529,0.8279738426208496,0.0,0.0040051937103271484,0.0,10.0,"(64,)",10,1,"{'alpha': 10.0, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8954166666666667,0.8954166666666667,0.0
145,1.4955499172210693,0.0,0.0068852901458740234,0.0,0.001,"(64,)",10,1,"{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8952083333333333,0.8952083333333333,0.0
433,0.7856431007385254,0.0,0.007559776306152344,0.0,1.0,"(64,)",10,1,"{'alpha': 1.0, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8952083333333333,0.8952083333333333,0.0
49,1.0480749607086182,0.0,0.009541988372802734,0.0,0.0001,"(64,)",10,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8952083333333333,0.8952083333333333,0.0
241,0.7969882488250732,0.0,0.005633831024169922,0.0,0.01,"(64,)",10,1,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8952083333333333,0.8952083333333333,0.0
625,0.670382022857666,0.0,0.007967948913574219,0.0,100.0,"(64,)",10,1,"{'alpha': 100.0, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8970833333333333,0.8970833333333333,0.0
337,0.7533581256866455,0.0,0.0039937496185302734,0.0,0.1,"(64,)",10,1,"{'alpha': 0.1, 'hidden_layer_sizes': (64,), 'max_iter': 10, 'random_state': 1}",0.5599999999999999,0.5599999999999999,0.0,572,0.8952083333333333,0.8952083333333333,0.0
641,2.9207069873809814,0.0,0.007911920547485352,0.0,100.0,"(128,)",10,1,"{'alpha': 100.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5533333333333333,0.5533333333333333,0.0,580,0.825625,0.825625,0.0
785,0.26788783073425293,0.0,0.003701925277709961,0.0,10000.0,"(16,)",10,1,"{'alpha': 10000.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.5516666666666667,0.5516666666666667,0.0,581,0.8014583333333335,0.8014583333333335,0.0
113,0.5000789165496826,0.0,0.0033349990844726562,0.0,0.001,"(16,)",10,1,"{'alpha': 0.001, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
593,0.5490779876708984,0.0,0.004172086715698242,0.0,100.0,"(16,)",10,1,"{'alpha': 100.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
209,0.347869873046875,0.0,0.003314971923828125,0.0,0.01,"(16,)",10,1,"{'alpha': 0.01, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
17,0.3368418216705322,0.0,0.006049156188964844,0.0,0.0001,"(16,)",10,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
305,0.3836381435394287,0.0,0.002980947494506836,0.0,0.1,"(16,)",10,1,"{'alpha': 0.1, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
497,0.3059382438659668,0.0,0.0040929317474365234,0.0,10.0,"(16,)",10,1,"{'alpha': 10.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
401,0.5478627681732178,0.0,0.004107952117919922,0.0,1.0,"(16,)",10,1,"{'alpha': 1.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.55,0.55,0.0,582,0.8008333333333334,0.8008333333333334,0.0
449,3.4981749057769775,0.0,0.004930019378662109,0.0,1.0,"(128,)",10,1,"{'alpha': 1.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
257,5.165959119796753,0.0,0.010715961456298828,0.0,0.01,"(128,)",10,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
545,3.0378050804138184,0.0,0.005014896392822266,0.0,10.0,"(128,)",10,1,"{'alpha': 10.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
161,3.6536502838134766,0.0,0.004985809326171875,0.0,0.001,"(128,)",10,1,"{'alpha': 0.001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
65,4.610851764678955,0.0,0.0054302215576171875,0.0,0.0001,"(128,)",10,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
353,3.345412015914917,0.0,0.006289005279541016,0.0,0.1,"(128,)",10,1,"{'alpha': 0.1, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 1}",0.5499999999999999,0.5499999999999999,0.0,589,0.8283333333333335,0.8283333333333335,0.0
610,0.30979490280151367,0.0,0.002682209014892578,0.0,100.0,"(32,)",10,2,"{'alpha': 100.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.545,0.545,0.0,595,0.8645833333333334,0.8645833333333334,0.0
226,0.5281050205230713,0.0,0.006301164627075195,0.0,0.01,"(32,)",10,2,"{'alpha': 0.01, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
706,0.28372716903686523,0.0,0.003793954849243164,0.0,1000.0,"(32,)",10,2,"{'alpha': 1000.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8650000000000001,0.8650000000000001,0.0
322,0.5876998901367188,0.0,0.004121065139770508,0.0,0.1,"(32,)",10,2,"{'alpha': 0.1, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
130,0.39568614959716797,0.0,0.004498958587646484,0.0,0.001,"(32,)",10,2,"{'alpha': 0.001, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
418,0.5137579441070557,0.0,0.004801034927368164,0.0,1.0,"(32,)",10,2,"{'alpha': 1.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
34,0.4726688861846924,0.0,0.00477910041809082,0.0,0.0001,"(32,)",10,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
689,0.34132885932922363,0.0,0.004123210906982422,0.0,1000.0,"(16,)",10,1,"{'alpha': 1000.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 1}",0.5433333333333333,0.5433333333333333,0.0,596,0.8016666666666667,0.8016666666666667,0.0
514,0.3848838806152344,0.0,0.005542278289794922,0.0,10.0,"(32,)",10,2,"{'alpha': 10.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.5433333333333333,0.5433333333333333,0.0,596,0.8645833333333334,0.8645833333333334,0.0
802,0.3716578483581543,0.0,0.005692005157470703,0.0,10000.0,"(32,)",10,2,"{'alpha': 10000.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 2}",0.54,0.54,0.0,604,0.8808333333333334,0.8808333333333334,0.0
603,14.897434711456299,0.0,0.004255056381225586,0.0,100.0,"(16,)",1000,3,"{'alpha': 100.0, 'hidden_layer_sizes': (16,), 'max_iter': 1000, 'random_state': 3}",0.5366666666666667,0.5366666666666667,0.0,605,0.8695833333333334,0.8695833333333334,0.0
607,12.97739315032959,0.0,0.0023758411407470703,0.0,100.0,"(16,)",10000,3,"{'alpha': 100.0, 'hidden_layer_sizes': (16,), 'max_iter': 10000, 'random_state': 3}",0.5366666666666667,0.5366666666666667,0.0,605,0.8695833333333334,0.8695833333333334,0.0
599,4.430575847625732,0.0,0.006352901458740234,0.0,100.0,"(16,)",100,3,"{'alpha': 100.0, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 3}",0.53,0.53,0.0,607,0.8158333333333333,0.8158333333333333,0.0
832,1.037627935409546,0.0,0.007841110229492188,0.0,10000.0,"(128,)",10,0,"{'alpha': 10000.0, 'hidden_layer_sizes': (128,), 'max_iter': 10, 'random_state': 0}",0.5233333333333333,0.5233333333333333,0.0,608,0.7004166666666668,0.7004166666666668,0.0
789,2.839887857437134,0.0,0.0018470287322998047,0.0,10000.0,"(16,)",100,1,"{'alpha': 10000.0, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 1}",0.5233333333333333,0.5233333333333333,0.0,608,0.7683333333333332,0.7683333333333332,0.0
407,4.3244309425354,0.0,0.004163980484008789,0.0,1.0,"(16,)",100,3,"{'alpha': 1.0, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 3}",0.5216666666666667,0.5216666666666667,0.0,610,0.6389583333333333,0.6389583333333333,0.0
486,2.3313610553741455,0.0,0.0036661624908447266,0.0,10.0,"(8,)",100,2,"{'alpha': 10.0, 'hidden_layer_sizes': (8,), 'max_iter': 100, 'random_state': 2}",0.5166666666666667,0.5166666666666667,0.0,611,0.6329166666666667,0.6329166666666667,0.0
515,0.3409240245819092,0.0,0.004581928253173828,0.0,10.0,"(32,)",10,3,"{'alpha': 10.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
419,0.4794297218322754,0.0,0.005316257476806641,0.0,1.0,"(32,)",10,3,"{'alpha': 1.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
35,0.6025049686431885,0.0,0.0035178661346435547,0.0,0.0001,"(32,)",10,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
227,0.4366419315338135,0.0,0.003019094467163086,0.0,0.01,"(32,)",10,3,"{'alpha': 0.01, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
707,0.32830810546875,0.0,0.004784107208251953,0.0,1000.0,"(32,)",10,3,"{'alpha': 1000.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8599999999999999,0.8599999999999999,0.0
131,0.35008692741394043,0.0,0.006131172180175781,0.0,0.001,"(32,)",10,3,"{'alpha': 0.001, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
323,0.4484729766845703,0.0,0.011468887329101562,0.0,0.1,"(32,)",10,3,"{'alpha': 0.1, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
611,0.3586878776550293,0.0,0.006026744842529297,0.0,100.0,"(32,)",10,3,"{'alpha': 100.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.5166666666666666,0.5166666666666666,0.0,612,0.8597916666666666,0.8597916666666666,0.0
803,0.33107805252075195,0.0,0.003779888153076172,0.0,10000.0,"(32,)",10,3,"{'alpha': 10000.0, 'hidden_layer_sizes': (32,), 'max_iter': 10, 'random_state': 3}",0.515,0.515,0.0,620,0.8675,0.8675,0.0
311,3.009751796722412,0.0,0.0028409957885742188,0.0,0.1,"(16,)",100,3,"{'alpha': 0.1, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 3}",0.5116666666666666,0.5116666666666666,0.0,621,0.6604166666666667,0.6604166666666667,0.0
700,4.475741863250732,0.0,0.0018401145935058594,0.0,1000.0,"(16,)",10000,0,"{'alpha': 1000.0, 'hidden_layer_sizes': (16,), 'max_iter': 10000, 'random_state': 0}",0.51,0.51,0.0,622,0.5033333333333333,0.5033333333333333,0.0
696,4.648116111755371,0.0,0.002040863037109375,0.0,1000.0,"(16,)",1000,0,"{'alpha': 1000.0, 'hidden_layer_sizes': (16,), 'max_iter': 1000, 'random_state': 0}",0.51,0.51,0.0,622,0.5033333333333333,0.5033333333333333,0.0
692,4.422542095184326,0.0,0.0018780231475830078,0.0,1000.0,"(16,)",100,0,"{'alpha': 1000.0, 'hidden_layer_sizes': (16,), 'max_iter': 100, 'random_state': 0}",0.51,0.51,0.0,622,0.5033333333333333,0.5033333333333333,0.0
127,6.664346933364868,0.0,0.006273984909057617,0.0,0.001,"(16,)",10000,3,"{'alpha': 0.001, 'hidden_layer_sizes': (16,), 'max_iter': 10000, 'random_state': 3}",0.5016666666666666,0.5016666666666666,0.0,625,0.7697916666666668,0.7697916666666668,0.0
123,9.925136089324951,0.0,0.02456974983215332,0.0,0.001,"(16,)",1000,3,"{'alpha': 0.001, 'hidden_layer_sizes': (16,), 'max_iter': 1000, 'random_state': 3}",0.5016666666666666,0.5016666666666666,0.0,625,0.7697916666666668,0.7697916666666668,0.0
